"pathway_id","pathway_name","n_genes","acat_p","fisher_p","tfisher_p_analytic","tau_hat","tfisher_stat_hat","minp_p_analytic","stouffer_p_analytic","magma_pvalue","omni_p_analytic","omni_p_analytic_BH","omni_p_global","omni_p_global_BH","omni_p_mvn","omni_p_mvn_BH","omni_p_final","omni_p_final_BH"
"PHOSLIPSYN2-PWY","superpathway of phospholipid biosynthesis II (plants)",12,0.941126470786927,0.973805183660729,1,0.1,0,0.94747589256673,0.778560911804228,0.92892,0.93963440236009,0.999999999999866,NA,NA,0.950209958008398,1,0.950209958008398,1
"PWY-641","proanthocyanidins biosynthesis from flavanols",9,0.567132870312287,0.899303652134955,1,0.1,0,0.986749854316697,0.556142382730617,0.37729,0.945344415124997,0.999999999999866,NA,NA,0.950209958008398,1,0.950209958008398,1
"PWY3O-4107","NAD salvage pathway V (PNC V cycle)",15,0.836058415456626,0.986940286076075,0.752432539503727,0.1,0.246382123133506,0.750542220634369,0.242317385556126,0.71009,0.941915735945937,0.999999999999866,NA,NA,0.951409718056389,1,0.951409718056389,1
"PWY-3982","uracil degradation I (reductive)",5,0.807542703832081,0.967605898011512,1,0.1,0,0.975041219662613,0.742931114435454,0.72345,0.940197843256374,0.999999999999866,NA,NA,0.952809438112378,1,0.952809438112378,1
"DTDPRHAMSYN-PWY","dTDP-&beta;-L-rhamnose biosynthesis",8,0.766644221992727,0.969810656782834,1,0.1,0,0.984095118594978,0.390757395885262,0.58255,0.951612992605035,0.999999999999866,NA,NA,0.95380923815237,1,0.95380923815237,1
"PWY-2161","folate polyglutamylation",12,0.671110545188042,0.966089024953525,1,0.1,0,0.982359766397805,0.872410618329216,0.36455,0.950218147658593,0.999999999999866,NA,NA,0.955208958208358,1,0.955208958208358,1
"PWY-6596","adenosine nucleotides degradation I",22,0.694120678213282,0.9882379696059,0.86898952666873,0.1,0.267678420870868,0.866523386731086,0.565760307795773,0.042687,0.951399393975558,0.999999999999866,NA,NA,0.956608678264347,1,0.956608678264347,1
"PWY4FS-2","phosphatidylcholine biosynthesis II",15,0.70553217255805,0.987638708738211,1,0.1,0,0.932606951764284,0.496227750871747,0.51186,0.951421924097201,0.999999999999866,NA,NA,0.957008598280344,1,0.957008598280344,1
"PWY-7193","pyrimidine ribonucleosides salvage I",12,0.758043508980308,0.979139337476465,1,0.1,0,0.970824798108761,0.684910643101475,0.60324,0.946021030503618,0.999999999999866,NA,NA,0.957808438312338,1,0.957808438312338,1
"HISTSYN-PWY","L-histidine biosynthesis",10,0.787433073337388,0.97041419750207,1,0.1,0,0.980048426877453,0.243701460257598,0.99183,0.944268512203171,0.999999999999866,NA,NA,0.95880823835233,1,0.95880823835233,1
"PWY-7101","5-deoxystrigol biosynthesis",7,0.695168648344672,0.955544815011895,1,0.1,0,0.985881918997624,0.839691665976913,0.60302,0.952894504187581,0.999999999999866,NA,NA,0.95880823835233,1,0.95880823835233,1
"ALACAT2-PWY","L-alanine degradation II (to D-lactate)",11,0.637615550884882,0.962191868635861,1,0.1,0,0.985746028289483,0.73211616848715,0.37467,0.952737951439248,0.999999999999866,NA,NA,0.959408118376325,1,0.959408118376325,1
"PWY-7184","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I",25,0.912490615798247,0.988887775191933,0.702183196969703,0.05,0.113113009789537,0.701828259560408,0.22051910713736,0.87408,0.951331120935156,0.999999999999866,NA,NA,0.960207958408318,1,0.960207958408318,1
"PWY4FS-3","phosphatidylcholine biosynthesis III",9,0.744396511069671,0.985137411411885,1,0.1,0,0.972414791960417,0.487684034542361,0.99288,0.955104376903908,0.999999999999866,NA,NA,0.961007798440312,1,0.961007798440312,1
"SERSYN-PWY","L-serine biosynthesis I",6,0.748605703675152,0.982966878065437,1,0.1,0,0.979986079522927,0.615715365434794,0.35274,0.957585560120335,0.999999999999866,NA,NA,0.961007798440312,1,0.961007798440312,1
"PWY-5669","phosphatidylserine and phosphatidylethanolamine biosynthesis I",13,0.936932845722395,0.981783046221223,1,0.1,0,0.958911346974643,0.854821820506938,0.94217,0.952913598845732,0.999999999999866,NA,NA,0.962007598480304,1,0.962007598480304,1
"PWY-4041","&gamma;-glutamyl cycle",8,0.721122897239915,0.95155778963827,1,0.1,0,0.988480894148096,0.777648286872706,0.36984,0.957853793468624,0.999999999999866,NA,NA,0.964007198560288,1,0.964007198560288,1
"FASYN-ELONG-PWY","fatty acid elongation -- saturated",16,0.710216890426606,0.987783609224005,1,0.1,0,0.984355972970562,0.248714398278249,0.61893,0.966629805234196,0.999999999999866,NA,NA,0.967206558688262,1,0.967206558688262,1
"PWY-6124","inosine-5'-phosphate biosynthesis II",10,0.983909955874604,0.983291307708058,1,0.1,0,0.93635037667741,0.458550345016962,0.25023,0.964760244913162,0.999999999999866,NA,NA,0.967406518696261,1,0.967406518696261,1
"ASPARTATESYN-PWY","L-aspartate biosynthesis",4,0.984274648919246,0.981743057577499,1,0.1,0,0.922268817947768,0.589399678223839,0.17437,0.9634219749733,0.999999999999866,NA,NA,0.969406118776245,1,0.969406118776245,1
"PWY-5337","stachyose biosynthesis",10,0.720423780390268,0.966416858469741,1,0.1,0,0.989680679962747,0.48990346405404,0.71709,0.962681753124331,0.999999999999866,NA,NA,0.969406118776245,1,0.969406118776245,1
"ASPARTATE-DEG1-PWY","L-aspartate degradation I",4,0.984274648919246,0.981743057577499,1,0.1,0,0.922268817947768,0.589399678223839,0.17437,0.9634219749733,0.999999999999866,NA,NA,0.970205958808238,1,0.970205958808238,1
"PWY-7634","vernolate biosynthesis II",8,0.694205168384377,0.962926028280493,1,0.1,0,0.989830574230459,0.633726523248824,0.7265,0.962600313629794,0.999999999999866,NA,NA,0.970405918816237,1,0.970405918816237,1
"PWY-5114","UDP-sugars interconversion",20,0.67537818660965,0.986203168690157,1,0.1,0,0.985177303944872,0.419253125665293,0.7717,0.965719270579434,0.999999999999866,NA,NA,0.970805838832234,1,0.970805838832234,1
"PWY-6786","detoxification of reactive carbonyls in chloroplasts",7,0.865865117566102,0.981670190596398,1,0.1,0,0.993550535410266,0.524281908277257,0.1267,0.977423605381652,0.999999999999866,NA,NA,0.970805838832234,1,0.970805838832234,1
"THRESYN-PWY","superpathway of L-threonine biosynthesis",4,0.984274648919246,0.981743057577499,1,0.1,0,0.922268817947768,0.589399678223839,0.17437,0.9634219749733,0.999999999999866,NA,NA,0.971005798840232,1,0.971005798840232,1
"PWY-6483","ceramide degradation (generic)",6,0.790471198835862,0.980877060749546,1,0.1,0,0.981424609655991,0.507276409234081,0.41019,0.95658862635703,0.999999999999866,NA,NA,0.97120575884823,1,0.97120575884823,1
"PWY-6291","valencene and 7-epi-&alpha;-selinene biosynthesis",2,0.989578433948547,0.952361384200476,1,0.1,0,0.916716945162838,0.395011510356706,0.93375,0.962223530170052,0.999999999999866,NA,NA,0.972205558888222,1,0.972205558888222,1
"PWY-6922","L-<i>N<sup>&delta;</sup></i>-acetylornithine biosynthesis",9,0.872808685561025,0.977656656641629,1,0.1,0,0.991367361324098,0.735720607365998,0.29498,0.971525724239755,0.999999999999866,NA,NA,0.973605278944211,1,0.973605278944211,1
"PWY-3001","superpathway of L-isoleucine biosynthesis I",4,0.984274648919246,0.981743057577499,1,0.1,0,0.922268817947768,0.589399678223839,0.17437,0.9634219749733,0.999999999999866,NA,NA,0.974405118976205,1,0.974405118976205,1
"PWY-5973","<i>cis</i>-vaccenate biosynthesis",23,0.730454076535814,0.989291513259404,1,0.1,0,0.987638188816689,0.168728861007216,0.4934,0.971656862155842,0.999999999999866,NA,NA,0.975404919016197,1,0.975404919016197,1
"PWY-6367","D-<i>myo</i>-inositol-5-phosphate metabolism",7,0.764802073941557,0.980666772255282,1,0.1,0,0.990974938235027,0.795533947288134,0.60744,0.9714082123135,0.999999999999866,NA,NA,0.976004799040192,1,0.976004799040192,1
"PWY-5034","gibberellin A<sub>12</sub> biosynthesis",4,0.937929021510103,0.978622656642635,1,0.1,0,0.991427604557707,0.713979253719171,0.6995,0.973191058267643,0.999999999999866,NA,NA,0.976604679064187,1,0.976604679064187,1
"PWY0-1264","biotin-carboxyl carrier protein assembly",6,0.993055249412225,0.859787597544103,1,0.1,0,0.852025845429293,0.672053700564201,0.77061,0.969439870505388,0.999999999999866,NA,NA,0.976804639072186,1,0.976804639072186,1
"PWY-7205","CMP phosphorylation",9,0.804748761028622,0.974592473203418,1,0.1,0,0.992005809512521,0.276217999176776,0.43661,0.970750801568903,0.999999999999866,NA,NA,0.979204159168166,1,0.979204159168166,1
"PWY-6607","guanosine nucleotides degradation I",8,0.715822368420319,0.964386416597236,1,0.1,0,0.994008388597483,0.763509470688794,0.1629,0.97567112272622,0.999999999999866,NA,NA,0.979804039192162,1,0.979804039192162,1
"PWY-5934","iron reduction and absorption",6,0.878839842740153,0.992422834297862,1,0.1,0,0.989044808915132,0.737000164122081,0.57315,0.979045321778834,0.999999999999866,NA,NA,0.981803639272146,1,0.981803639272146,1
"PWY-5172","acetyl-CoA biosynthesis from citrate",8,0.770970725691536,0.98821896214889,1,0.1,0,0.989296596917036,0.484067158385536,0.17112,0.973180262448251,0.999999999999866,NA,NA,0.982203559288142,1,0.982203559288142,1
"PWY-4661","1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)",21,0.890533885477198,0.995081067010306,1,0.1,0,0.964905437195255,0.755004038748448,0.24759,0.979865368005763,0.999999999999866,NA,NA,0.982403519296141,1,0.982403519296141,1
"PWY-7985","oxalate degradation VI",12,0.774521037108608,0.987161771327734,1,0.1,0,0.992287511449931,0.403863103427351,0.24252,0.976731185734288,0.999999999999866,NA,NA,0.982403519296141,1,0.982403519296141,1
"ALANINE-SYN2-PWY","L-alanine biosynthesis II",9,0.678867723623525,0.976360493848879,1,0.1,0,0.994848103818393,0.7874925031079,0.41719,0.97975141047638,0.999999999999866,NA,NA,0.983203359328134,1,0.983203359328134,1
"PWY-7221","guanosine ribonucleotides <i>de novo</i> biosynthesis",7,0.869865629279495,0.987494113302471,1,0.1,0,0.993978542670283,0.465687660715643,0.023024,0.98058471415536,0.999999999999866,NA,NA,0.983603279344131,1,0.983603279344131,1
"PWY-5326","sulfite oxidation IV (sulfite oxidase)",2,0.938763937495472,0.991329683770506,1,0.1,0,0.992763575228637,0.54691875017899,0.7745,0.981797779039639,0.999999999999866,NA,NA,0.986402719456109,1,0.986402719456109,1
"PWY-6952","glycerophosphodiester degradation",21,0.834630816238268,0.996451491203951,0.813695967580905,0.1,0.596059567400569,0.802036270821825,0.695264074296042,0.056901,0.983271985579724,0.999999999999866,NA,NA,0.987602479504099,1,0.987602479504099,1
"PWY-6577","farnesylcysteine salvage pathway",4,0.791479339080202,0.982670372564701,1,0.1,0,0.995647722928366,0.707448519854604,0.47986,0.983248667590142,0.999999999999866,NA,NA,0.988602279544091,1,0.988602279544091,1
"NONOXIPENT-PWY","pentose phosphate pathway (non-oxidative branch) I",13,0.944859373988389,0.9956360776857,1,0.1,0,0.992924135593071,0.538461684102777,0.91833,0.987287310719511,0.999999999999866,NA,NA,0.98880223955209,1,0.98880223955209,1
"PWYQT-4466","superpathway of sucrose and starch metabolism I (non-photosynthetic tissue)",23,0.978442511238969,0.996752054342344,0.690557267246012,0.05,0.011225673390593,0.690553887878952,0.382564402487945,0.7892,0.98601376777922,0.999999999999866,NA,NA,0.989002199560088,1,0.989002199560088,1
"PWY-6964","ammonia assimilation cycle II",14,0.956791076748389,0.982344765652298,1,0.1,0,0.996358958410653,0.761235911039456,0.75439,0.986193217174392,0.999999999999866,NA,NA,0.989602079584083,1,0.989602079584083,1
"PWY-4381","fatty acid biosynthesis initiation (type II)",6,0.862098904100156,0.995895901142446,1,0.1,0,0.994391483278494,0.643297078753726,0.17428,0.988499157714183,0.999999999999866,NA,NA,0.989802039592082,1,0.989802039592082,1
"PWY-3801","sucrose degradation II (sucrose synthase)",26,0.933908355429211,0.996751260611792,1,0.1,0,0.974238534851035,0.239562845747006,0.89699,0.986212317267841,0.999999999999866,NA,NA,0.99000199960008,1,0.99000199960008,1
"PWY-2981","diterpene phytoalexins precursors biosynthesis",9,0.872584227375151,0.993018365727912,1,0.1,0,0.996493014847815,0.86595651013805,0.47895,0.988821573204075,0.999999999999866,NA,NA,0.99120175964807,1,0.99120175964807,1
"PWY4FS-6","phosphatidylethanolamine biosynthesis II",12,0.78885624554912,0.987899331685343,1,0.1,0,0.996178903475757,0.524588175665546,0.38422,0.985840227092341,0.999999999999866,NA,NA,0.99120175964807,1,0.99120175964807,1
"PWY-6164","3-dehydroquinate biosynthesis I",10,0.985779408827471,0.98718987714357,1,0.1,0,0.996233480766352,0.905843957527237,0.46692,0.988334237437898,0.999999999999866,NA,NA,0.991801639672066,1,0.991801639672066,1
"PWY-8171","molybdenum cofactor biosynthesis",6,0.973175548732462,0.997052395484373,1,0.1,0,0.993748579799129,0.703478837586533,0.18236,0.990795183644934,0.999999999999866,NA,NA,0.992001599680064,1,0.992001599680064,1
"VALSYN-PWY","L-valine biosynthesis",9,0.673229255764681,0.98161187349448,1,0.1,0,0.997661458729519,0.718358211322474,0.4641,0.989814549215281,0.999999999999866,NA,NA,0.992601479704059,1,0.992601479704059,1
"PWY-702","L-methionine biosynthesis II",5,0.957294801650853,0.988596545183409,1,0.1,0,0.997558304881496,0.486967576630304,0.87618,0.990473041281884,0.999999999999866,NA,NA,0.992801439712058,1,0.992801439712058,1
"MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS","protein <i>N</i>-glycosylation initial phase (eukaryotic)",27,0.788579245241058,0.99821414357875,1,0.1,0,0.962629974473551,0.561081822814716,NA,0.991606110229001,0.999999999999866,NA,NA,0.993201359728054,1,0.993201359728054,1
"PWY-7176","UTP and CTP <i>de novo</i> biosynthesis",13,0.871120930593073,0.986350236719068,1,0.1,0,0.99809563580366,0.354380201858797,0.18697,0.991783921896524,0.999999999999866,NA,NA,0.993201359728054,1,0.993201359728054,1
"PWY-6120","L-tyrosine biosynthesis III",5,0.86079275061388,0.996156718435018,1,0.1,0,0.996344945664881,0.618359899560047,0.57911,0.990845555420987,0.999999999999866,NA,NA,0.993401319736053,1,0.993401319736053,1
"PWY-3462","L-phenylalanine biosynthesis II",10,0.752881526807381,0.990804407001026,1,0.1,0,0.997670099929683,0.808555875641553,0.72354,0.990911787781482,0.999999999999866,NA,NA,0.994001199760048,1,0.994001199760048,1
"PWY-6554","1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)",22,0.908141977129202,0.996321505693675,1,0.1,0,0.99674013028537,0.401678816934811,0.40266,0.991563047881546,0.999999999999866,NA,NA,0.994801039792042,1,0.994801039792042,1
"THIOREDOX-PWY","thioredoxin pathway",21,0.73922199164124,0.99760362421919,1,0.1,0,0.997841396698451,0.450044121789778,0.49684,0.994365560242609,0.999999999999866,NA,NA,0.995200959808038,1,0.995200959808038,1
"PWY-101","photosynthesis light reactions",23,0.815584213432649,0.998357402873028,1,0.1,0,0.998308238271838,0.732153247006924,0.44064,0.995874186477417,0.999999999999866,NA,NA,0.995400919816037,1,0.995400919816037,1
"PWY66-385","dTMP <i>de novo</i> biosynthesis (mitochondrial)",12,0.792547489800586,0.99230327994727,1,0.1,0,0.998747950323001,0.81086355416872,0.73593,0.994690821569106,0.999999999999866,NA,NA,0.995400919816037,1,0.995400919816037,1
"PWY-5340","sulfate activation for sulfonation",10,0.796741903075381,0.997134894811273,1,0.1,0,0.998497917166296,0.586230835192733,0.91351,0.995118447435568,0.999999999999866,NA,NA,0.995600879824035,1,0.995600879824035,1
"PWY-735","jasmonic acid biosynthesis",25,0.825447482924662,0.999137610869621,0.532820668231429,0.05,1.16355933857125,0.507655162501244,0.514346028575493,0.1274,0.99570934134137,0.999999999999866,NA,NA,0.996000799840032,1,0.996000799840032,1
"PWY66-21","ethanol degradation II",14,0.811020884019424,0.999208431729744,1,0.1,0,0.989114475999614,0.386655027100825,0.37702,0.996331654439918,0.999999999999866,NA,NA,0.996800639872026,1,0.996800639872026,1
"PWY-7199","pyrimidine deoxyribonucleosides salvage",8,0.805927875447189,0.989904037512561,1,0.1,0,0.998833471957461,0.703931979234126,0.90294,0.994832075419792,0.999999999999866,NA,NA,0.997000599880024,1,0.997000599880024,1
"PWY-7219","adenosine ribonucleotides <i>de novo</i> biosynthesis",21,0.969809299815305,0.999169975504079,1,0.1,0,0.909168992137992,0.436313268578403,0.32689,0.996007238116988,0.999999999999866,NA,NA,0.997200559888022,1,0.997200559888022,1
"PWY-6333","acetaldehyde biosynthesis I",9,0.853432860254644,0.99902416211159,1,0.1,0,0.998819159290213,0.510792001427302,0.66881,0.997343838273016,0.999999999999866,NA,NA,0.997400519896021,1,0.997400519896021,1
"PWY-699","brassinolide biosynthesis I",9,0.965377715299862,0.998553677000601,1,0.1,0,0.998446099973948,0.442626430918229,0.26806,0.996343750380295,0.999999999999866,NA,NA,0.997400519896021,1,0.997400519896021,1
"PWY-2582","brassinolide biosynthesis II",9,0.965377715299862,0.998553677000601,1,0.1,0,0.998446099973948,0.442626430918229,0.26806,0.996343750380295,0.999999999999866,NA,NA,0.997600479904019,1,0.997600479904019,1
"PWY-1422","vitamin E biosynthesis (tocopherols)",10,0.807169186904649,0.992727443383873,1,0.1,0,0.99908365851301,0.714414681628549,0.17233,0.995968410704784,0.999999999999866,NA,NA,0.997800439912018,1,0.997800439912018,1
"PWY-5147","oleate biosynthesis I (plants)",41,0.863567402503191,0.999624041233614,0.960924273055009,0.1,0.703449618522956,0.949748524091983,0.240835008721606,0.27255,0.99815405484638,0.999999999999866,NA,NA,0.997800439912018,1,0.997800439912018,1
"PWY-5980","xylogalacturonan biosynthesis",33,0.730585890252348,0.999473422054833,0.727526650263754,0.05,0.567722759622251,0.71810541935232,0.393904442563198,0.70575,0.997376817983368,0.999999999999866,NA,NA,0.998000399920016,1,0.998000399920016,1
"PWY-6348","phosphate acquisition",29,0.852682610601378,0.999648663913681,0.588111226247879,0.05,1.17528077655438,0.558278922193588,0.391569935910937,0.29812,0.998247435592371,0.999999999999866,NA,NA,0.998200359928014,1,0.998200359928014,1
"PWY-7039","phosphatidate metabolism, as a signaling molecule",54,0.798344433349921,0.999710580230298,0.786381657297624,0.05,1.53382348164733,0.71882886971992,0.212546174480039,0.023516,0.998555765193463,0.999999999999866,NA,NA,0.998200359928014,1,0.998200359928014,1
"PWY-3821","D-galactose detoxification",9,0.808839386487825,0.997679664151332,1,0.1,0,0.999359280363083,0.839803822008613,0.37185,0.997507931353597,0.999999999999866,NA,NA,0.998400319936013,1,0.998400319936013,1
"PWY-7343","UDP-&alpha;-D-glucose biosynthesis",16,0.957926297707341,0.998038907260478,1,0.1,0,0.9995279517895,0.48423764220721,0.85241,0.998117588957313,0.999999999999866,NA,NA,0.998400319936013,1,0.998400319936013,1
"PWY-7560","methylerythritol phosphate pathway II",17,0.901781252936278,0.999243910925723,1,0.1,0,0.997798263836412,0.494623585311599,0.70024,0.99720817910205,0.999999999999866,NA,NA,0.998600279944011,1,0.998600279944011,1
"PWY-1801","formaldehyde oxidation II (glutathione-dependent)",4,0.94657315532857,0.999047081332432,1,0.1,0,0.997705013694393,0.59684421927193,0.71661,0.996686624946674,0.999999999999866,NA,NA,0.99880023995201,1,0.99880023995201,1
"PWY-695","abscisic acid biosynthesis",19,0.875090443807872,0.999626507911529,1,0.1,0,0.992269177330306,0.50569894677361,0.46009,0.998226169491079,0.999999999999866,NA,NA,0.99880023995201,1,0.99880023995201,1
"PWY-6546","brassinosteroids inactivation",19,0.852098206879843,0.999853632714723,1,0.1,0,0.9964732370755,0.783853447615001,0.7671,0.999298753215689,0.999999999999866,NA,NA,0.999200159968006,1,0.999200159968006,1
"PWY-5136","fatty acid &beta;-oxidation II (plant peroxisome)",25,0.852928678931955,0.999857761629597,1,0.1,0,0.997474772412635,0.726132399688386,0.00071518,0.999327938297973,0.999999999999866,NA,NA,0.999600079984003,1,0.999600079984003,1
"PWY-6527","stachyose degradation",18,0.957016560908292,0.999964772027559,1,0.1,0,0.999818768097283,0.784006597938933,0.76673,0.999852662407471,0.999999999999866,NA,NA,0.999600079984003,1,0.999600079984003,1
"PWY-6606","guanosine nucleotides degradation II",16,0.672133416236221,0.993345088596941,1,0.1,0,0.999954688761013,0.71083689687803,0.038227,0.999775063412369,0.999999999999866,NA,NA,0.999600079984003,1,0.999600079984003,1
"PWY-3781","aerobic respiration I (cytochrome c)",313,0.873286586158045,1,0.999995473560457,0.05,1.05523392137305,0.999914976549632,0.632953908024406,0.26729,0.999978513000093,0.999999999999866,NA,NA,0.999800039992002,1,0.999800039992002,1
"PWY-6803","phosphatidylcholine acyl editing",90,0.827102721372599,0.999997352184606,0.72184456789664,0.02,0.79682874650688,0.703787376937936,0.311611973206226,0.55934,0.999986761205624,0.999999999999866,NA,NA,0.999800039992002,1,0.999800039992002,1
"PWY-8157","avenanthramide biosynthesis",51,0.786662497569406,0.999888497104922,0.938456444024126,0.1,2.16166385276451,0.952385647858184,0.452842500353501,0.77984,0.999444985359965,0.999999999999866,NA,NA,0.999800039992002,1,0.999800039992002,1
"CITRULBIO-PWY","L-citrulline biosynthesis",71,0.902546724220962,0.999999995109032,1,0.1,0,0.999999917420405,0.516255032926936,0.22636,0.999999976912567,0.999999999999866,NA,NA,1,1,1,1
"GLUCONEO-PWY","gluconeogenesis I",83,0.951032632054808,0.999984763301559,0.960755945395354,0.05,0.680708658482134,0.950540672539385,0.204091009021826,0.13868,0.999923887783365,0.999999999999866,NA,NA,1,1,1,1
"GLUTAMINDEG-PWY","L-glutamine degradation I",54,0.914788231660356,0.999999924783509,1,0.1,0,0.999995899537953,0.568327804468109,0.19881,0.999999630692364,0.999999999999866,NA,NA,1,1,1,1
"LIPAS-PWY","triacylglycerol degradation",120,0.836044824764621,0.999999999999973,1,0.1,0,0.999999947132673,0.527004529110664,0.9437,0.999999999999866,0.999999999999866,NA,NA,1,1,1,1
"LIPASYN-PWY","phospholipases",108,0.786187351296085,0.999999080835066,0.787235791268789,0.02,0.79682874650688,0.767766817161195,0.34060464784218,0.55813,0.999995404216405,0.999999999999866,NA,NA,1,1,1,1
"PWY-1042","glycolysis IV",91,0.957667966098498,0.999999545688971,0.95130701490463,0.05,1.23554812158509,0.962983733599089,0.306041778552789,0.61229,0.999997728515607,0.999999999999866,NA,NA,1,1,1,1
"PWY-2261","ascorbate glutathione cycle",30,0.842032625832296,0.999829181320946,1,0.1,0,0.999999852340581,0.592252938726818,0.26587,0.999999262341758,0.999999999999866,NA,NA,1,1,1,1
"PWY-361","phenylpropanoid biosynthesis",47,0.877794229810716,0.99999992205502,1,0.1,0,0.998207953018456,0.67952645250509,0.84521,0.99999961029248,0.999999999999866,NA,NA,1,1,1,1
"PWY-4321","L-glutamate degradation IV",22,0.805185447901256,0.999964697576462,1,0.1,0,0.999998289175691,0.802773354072963,0.71334,0.99999184144237,0.999999999999866,NA,NA,1,1,1,1
"PWY-5080","very long chain fatty acid biosynthesis I",59,0.87798686397848,0.999999962609016,1,0.1,0,0.999988163071563,0.648239635434956,0.92311,0.999999813633878,0.999999999999866,NA,NA,1,1,1,1
"PWY-5083","NAD(P)/NADPH interconversion",54,0.851592852013131,0.999999962035826,1,0.1,0,0.999996148025881,0.522666559126226,0.37412,0.999999812031779,0.999999999999866,NA,NA,1,1,1,1
"PWY-5129","sphingolipid biosynthesis (plants)",54,0.865697397761303,0.999993383823126,0.990390591245365,0.1,0.492499195833418,0.987666784114621,0.55432879371356,0.062214,0.999966961219427,0.999999999999866,NA,NA,1,1,1,1
"PWY-5138","fatty acid &beta;-oxidation IV (unsaturated, even number)",20,0.860455279662219,0.999960655510966,1,0.1,0,0.999990427873381,0.769648588274607,0.86621,0.99996150917719,0.999999999999866,NA,NA,1,1,1,1
"PWY-5486","pyruvate fermentation to ethanol II",14,0.838771027376253,0.999866547375243,1,0.1,0,0.999910966972066,0.575180724207824,0.64021,0.99973313164112,0.999999999999866,NA,NA,1,1,1,1
"PWY-5690","TCA cycle II (plants and fungi)",50,0.819006231046596,0.999985699947203,1,0.1,0,0.999838137808984,0.39539768800041,0.60027,0.99993431085478,0.999999999999866,NA,NA,1,1,1,1
"PWY-6039","chlorogenic acid biosynthesis I",29,0.867382212696123,0.999999659261345,1,0.1,0,0.999999908920838,0.738465880424016,0.70047,0.999999640656799,0.999999999999866,NA,NA,1,1,1,1
"PWY-6352","3-phosphoinositide biosynthesis",66,0.906568636566105,0.999996997040096,1,0.1,0,0.999248009521412,0.230088739345919,0.69221,0.999985045420243,0.999999999999866,NA,NA,1,1,1,1
"PWY-6717","(1,4)-&beta;-D-xylan degradation",23,0.887806165385343,0.999925571712379,1,0.1,0,0.976146503097453,0.705295130414581,0.73274,0.999629432818445,0.999999999999866,NA,NA,1,1,1,1
"PWY-7253","apigeninidin 5-<i>O</i>-glucoside biosynthesis",24,0.873584940640192,0.999963815029558,1,0.1,0,0.99864880429438,0.722509317702307,0.2239,0.999823883645467,0.999999999999866,NA,NA,1,1,1,1
"PWY-7980","ATP biosynthesis",29,0.842553994731503,0.999939551421636,1,0.1,0,0.999604282048438,0.859569329305478,0.62274,0.999738039445361,0.999999999999866,NA,NA,1,1,1,1
"PWY-8346","GABA shunt II",19,0.82343287338102,0.999961710431277,1,0.1,0,0.999989538679863,0.810987233166173,0.60534,0.999958922471528,0.999999999999866,NA,NA,1,1,1,1
"TRIGLSYN-PWY","diacylglycerol and triacylglycerol biosynthesis",56,0.737487136596412,0.999998953023761,1,0.1,0,0.997273601180598,0.440208859391115,0.33575,0.999994767164565,0.999999999999866,NA,NA,1,1,1,1
