"pathway_id","pathway_name","n_genes","acat_p","fisher_p","tfisher_p_analytic","tau_hat","tfisher_stat_hat","minp_p_analytic","stouffer_p_analytic","magma_pvalue","omni_p_analytic","omni_p_analytic_BH","omni_p_global","omni_p_global_BH","omni_p_mvn","omni_p_mvn_BH","omni_p_final","omni_p_final_BH"
"PWY-1001","cellulose biosynthesis",22,0.453451817204463,0.907779340486481,0.429060600581573,0.05,1.58361287443018,0.395926169357619,0.791221517250448,NA,0.712469640859886,0.999999464263738,NA,NA,0.676932306769323,1,0.676932306769323,1
"PWY-6898","thiamine salvage III",4,0.584565846975402,0.735567252642017,1,0.1,0,0.839873253878076,0.8914582407577,NA,0.806727764435834,0.999999464263738,NA,NA,0.689031096890311,1,0.689031096890311,1
"PWY-1581","plastoquinol-9 biosynthesis I",4,0.740999418012055,0.83004495187597,1,0.1,0,0.760418686550403,0.40799641061901,NA,0.74294596258621,0.999999464263738,NA,NA,0.693730626937306,1,0.693730626937306,1
"PWY-6163","chorismate biosynthesis from 3-dehydroquinate",6,0.788084059981442,0.827245578555787,1,0.1,0,0.874828295326728,0.149533161635843,NA,0.741788337806519,0.999999464263738,NA,NA,0.695530446955304,1,0.695530446955304,1
"PWY-762","phospholipid desaturation",8,0.821138950572366,0.682878019060417,1,0.1,0,0.801034253066781,0.410004617522236,NA,0.740406953956301,0.999999464263738,NA,NA,0.697130286971303,1,0.697130286971303,1
"ARGININE-SYN4-PWY","L-ornithine biosynthesis II",6,0.738280013560473,0.855478920253098,1,0.1,0,0.753338664673731,0.420794908036971,NA,0.753820334651615,0.999999464263738,NA,NA,0.705229477052295,1,0.705229477052295,1
"ARGASEDEG-PWY","L-arginine degradation I (arginase pathway)",6,0.750957543685656,0.786023756869535,1,0.1,0,0.753338664673731,0.603218535390641,NA,0.749879544916207,0.999999464263738,NA,NA,0.708229177082292,1,0.708229177082292,1
"PWY-2821","glucosinolate biosynthesis from phenylalanine",22,0.887392496705398,0.899905820170484,0.383196559414242,0.1,4.64215870702653,0.495776227441814,0.397285724829168,NA,0.75159588101089,0.999999464263738,NA,NA,0.708829117088291,1,0.708829117088291,1
"PYRUVDEHYD-PWY","pyruvate decarboxylation to acetyl CoA",15,0.901956970748857,0.828241433325548,0.60650136231096,0.1,1.18021020996701,0.574858419054484,0.289860703915086,NA,0.737569424924816,0.999999464263738,NA,NA,0.711428857114289,1,0.711428857114289,1
"PWY-6792","scopoletin biosynthesis",11,0.608458343525978,0.628033449988914,1,0.1,0,0.867828006558794,0.578904656436644,NA,0.739404146242493,0.999999464263738,NA,NA,0.713928607139286,1,0.713928607139286,1
"NONMEVIPP-PWY","methylerythritol phosphate pathway I",11,0.840363323025043,0.88540131747644,0.561972136881007,0.1,0.701115246731852,0.55217788782194,0.589672968735238,NA,0.754161506681926,0.999999464263738,NA,NA,0.716328367163284,1,0.716328367163284,1
"PWY-66","GDP-L-fucose biosynthesis I (from GDP-D-mannose)",4,0.566846131554703,0.724428678335223,1,0.1,0,0.870277815738847,0.667555288906657,NA,0.760403290160814,0.999999464263738,NA,NA,0.717128287171283,1,0.717128287171283,1
"PWY-6577","farnesylcysteine salvage pathway",4,0.6178297438819,0.824277302540465,1,0.1,0,0.911268543527844,0.208039495515249,NA,0.767325401833723,0.999999464263738,NA,NA,0.720627937206279,1,0.720627937206279,1
"PWY-7270","L-methionine salvage cycle II (plants)",13,0.760242529644043,0.869008312136536,0.716860549108955,0.1,0.159852260493786,0.716119489512564,0.554842027318651,NA,0.75468900425814,0.999999464263738,NA,NA,0.724627537246275,1,0.724627537246275,1
"PWY-5060","luteolin biosynthesis",4,0.684399066563344,0.784305163464253,1,0.1,0,0.805154757033184,0.746266781253551,NA,0.770082122557829,0.999999464263738,NA,NA,0.734526547345265,1,0.734526547345265,1
"TYRFUMCAT-PWY","L-tyrosine degradation I",10,0.591072330121293,0.776685862119729,1,0.1,0,0.885467013553567,0.623115635619335,NA,0.776742390881672,0.999999464263738,NA,NA,0.736626337366263,1,0.736626337366263,1
"PWY-8001","felinine and 3-methyl-3-sulfanylbutan-1-ol biosynthesis",5,0.498465500100151,0.721099940724445,1,0.1,0,0.900281649303248,0.645366984274298,NA,0.773072548799871,0.999999464263738,NA,NA,0.739026097390261,1,0.739026097390261,1
"PWY-6668","(<i>E,E</i>)-4,8,12-trimethyltrideca-1,3,7,11-tetraene biosynthesis",2,0.724767496962574,0.76963458838126,1,0.1,0,0.732554810135106,0.739898181856385,NA,0.756096817026917,0.999999464263738,NA,NA,0.743025697430257,1,0.743025697430257,1
"PWY-6606","guanosine nucleotides degradation II",14,0.673502173992953,0.899252144464729,0.625760554767212,0.1,0.873106367125397,0.607541235088914,0.777294532628509,NA,0.768450146653742,0.999999464263738,NA,NA,0.745825417458254,1,0.745825417458254,1
"PWY-7856","heme <i>a</i> biosynthesis",2,0.679943204018142,0.774311386249914,1,0.1,0,0.775043036252352,0.741750149331039,NA,0.759182110947676,0.999999464263738,NA,NA,0.747325267473253,1,0.747325267473253,1
"PWY-7560","methylerythritol phosphate pathway II",12,0.82857871006992,0.895477464667578,0.594502022718989,0.1,0.701115246731852,0.583717786409504,0.658552972466788,NA,0.771565931014929,0.999999464263738,NA,NA,0.748925107489251,1,0.748925107489251,1
"PWY-6014","vernolate biosynthesis I",7,0.68101883163328,0.822588121375665,1,0.1,0,0.915833146661885,0.403056572324048,NA,0.802545612906317,0.999999464263738,NA,NA,0.749225077492251,1,0.749225077492251,1
"PWY-6619","adenine and adenosine salvage VI",2,0.668760561905439,0.798427997262015,1,0.1,0,0.845712061315945,0.54344598600197,NA,0.76108599427485,0.999999464263738,NA,NA,0.749325067493251,1,0.749325067493251,1
"PWY-6710","poly-hydroxy fatty acids biosynthesis",7,0.68101883163328,0.822588121375665,1,0.1,0,0.915833146661885,0.403056572324048,NA,0.802545612906317,0.999999464263738,NA,NA,0.75022497750225,1,0.75022497750225,1
"PWY-6837","fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)",8,0.819210084434117,0.930480402344846,1,0.1,0,0.717179322477433,0.13441197609881,NA,0.779792346082455,0.999999464263738,NA,NA,0.755124487551245,1,0.755124487551245,1
"PWY-6938","NADH repair",2,0.633666483058067,0.765409740511692,1,0.1,0,0.84065592137092,0.750918275386115,NA,0.772401490872031,0.999999464263738,NA,NA,0.766023397660234,1,0.766023397660234,1
"DETOX1-PWY-1","reactive oxygen species degradation",20,0.647210343134809,0.762967650211158,0.856971160867668,0.1,0.158522219748571,0.862019293136191,0.703104474886813,NA,0.792681282093445,0.999999464263738,NA,NA,0.771122887711229,1,0.771122887711229,1
"PWY-283","benzoate degradation II (aerobic and anaerobic)",3,0.687800381312901,0.858289857210994,1,0.1,0,0.895773005330213,0.311752286517686,NA,0.789238651111236,0.999999464263738,NA,NA,0.775522447755224,1,0.775522447755224,1
"PWYQT-4477","indole glucosinolate activation (intact plant cell)",16,0.712724541300669,0.853919059211716,0.813752456482429,0.1,0.0057418160200542,0.813751326688915,0.777282064710537,NA,0.803000964959261,0.999999464263738,NA,NA,0.778922107789221,1,0.778922107789221,1
"PWY-5068","chlorophyll cycle",5,0.830185396640203,0.925319838873409,1,0.1,0,0.702321804501385,0.238160677945887,NA,0.800699337296248,0.999999464263738,NA,NA,0.781721827817218,1,0.781721827817218,1
"HISTSYN-PWY","L-histidine biosynthesis",11,0.817935455118024,0.917086217313283,1,0.1,0,0.731155719307406,0.216746221225434,NA,0.787327811397558,0.999999464263738,NA,NA,0.782221777822218,1,0.782221777822218,1
"XYLCAT-PWY","D-xylose degradation I",2,0.676659865242519,0.815526645427931,1,0.1,0,0.893877507410889,0.501861266253278,NA,0.789319326588008,0.999999464263738,NA,NA,0.784021597840216,1,0.784021597840216,1
"PWY-4861","UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)",6,0.556561610584372,0.780156993248129,1,0.1,0,0.901588979413888,0.774640095263595,NA,0.803956288864314,0.999999464263738,NA,NA,0.79002099790021,1,0.79002099790021,1
"CITRULLINE-DEG-PWY","L-citrulline degradation",3,0.603997681506247,0.797970756401778,1,0.1,0,0.912787363990027,0.59144330732916,NA,0.800983351366412,0.999999464263738,NA,NA,0.794820517948205,1,0.794820517948205,1
"PWY-1822","indole-3-acetate activation I",4,0.847279859929437,0.749840564232658,1,0.1,0,0.855360766296939,0.717878801160038,NA,0.805967485338754,0.999999464263738,NA,NA,0.798520147985201,1,0.798520147985201,1
"METHIONINE-DEG1-PWY","L-methionine degradation I (to L-homocysteine)",6,0.767065509825763,0.826394224125748,1,0.1,0,0.886216569828932,0.705946572720436,NA,0.814207223337492,0.999999464263738,NA,NA,0.7997200279972,1,0.7997200279972,1
"PWY4FS-12","VTC2 cycle",2,0.807147908529387,0.843784974026815,1,0.1,0,0.805656150448617,0.696182653847327,NA,0.798823594769337,0.999999464263738,NA,NA,0.802619738026197,1,0.802619738026197,1
"ASPARAGINE-DEG1-PWY","L-asparagine degradation I",4,0.712264173017614,0.846418396840466,1,0.1,0,0.84209799070651,0.84125495251723,NA,0.81774176156362,0.999999464263738,NA,NA,0.804019598040196,1,0.804019598040196,1
"TRPSYN-PWY","L-tryptophan biosynthesis",20,0.637703300124767,0.943283899063466,0.813221106583348,0.1,0.481244863447779,0.805538470127467,0.24373212375858,NA,0.820503879574,0.999999464263738,NA,NA,0.805219478052195,1,0.805219478052195,1
"GLUTSYNIII-PWY","L-glutamate biosynthesis III",4,0.739834991792163,0.908864597597769,1,0.1,0,0.840501322036781,0.650901945656817,NA,0.823084558198377,0.999999464263738,NA,NA,0.806419358064194,1,0.806419358064194,1
"PWY-5267","glucosinolate activation",14,0.514696231353826,0.863162476507932,1,0.1,0,0.82720478526264,0.914578474943684,NA,0.837035338268302,0.999999464263738,NA,NA,0.809419058094191,1,0.809419058094191,1
"PWY-601","glucosinolate biosynthesis from tryptophan",37,0.844908246206495,0.933602409409174,0.593494310893132,0.05,1.86956998478675,0.683869434345814,0.724754342791846,NA,0.829405951175807,0.999999464263738,NA,NA,0.80961903809619,1,0.80961903809619,1
"PWY4FS-13","extended VTC2 cycle",2,0.807147908529387,0.843784974026815,1,0.1,0,0.805656150448617,0.696182653847327,NA,0.798823594769337,0.999999464263738,NA,NA,0.811618838116188,1,0.811618838116188,1
"NONOXIPENT-PWY","pentose phosphate pathway (non-oxidative branch)",12,0.745876808042725,0.91305590917985,1,0.1,0,0.90607911506634,0.266572342257911,NA,0.827579124162848,0.999999464263738,NA,NA,0.820817918208179,1,0.820817918208179,1
"PWY-2901","cytokinins 9-<i>N</i>-glucoside biosynthesis",3,0.72627185955258,0.921762979251765,1,0.1,0,0.967800393252627,0.381663100437846,NA,0.901775295177687,0.999999464263738,NA,NA,0.821117888211179,1,0.821117888211179,1
"PWY-5114","UDP-sugars interconversion",26,0.616197932204282,0.942872777611778,0.88118689587468,0.1,0.554610221139854,0.871136172824412,0.171575512892611,NA,0.840212659646679,0.999999464263738,NA,NA,0.822517748225178,1,0.822517748225178,1
"PWY-6367","D-<i>myo</i>-inositol-5-phosphate metabolism",13,0.698581265838903,0.860895442718263,1,0.1,0,0.943742659262663,0.808720568458783,NA,0.867343231337519,0.999999464263738,NA,NA,0.825317468253175,1,0.825317468253175,1
"PWY-5032","<i>ent</i>-kaurene biosynthesis I",2,0.728701014064334,0.861012016135519,1,0.1,0,0.897245181600754,0.533135003117233,NA,0.812586145078809,0.999999464263738,NA,NA,0.827217278272173,1,0.827217278272173,1
"PWY-5687","pyrimidine ribonucleotides interconversion",23,0.941482585937086,0.96675422142486,0.166895454781429,0.01,0.475216275154146,0.166462399686593,0.132314178835022,NA,0.841370143929727,0.999999464263738,NA,NA,0.83031696830317,1,0.83031696830317,1
"PWY-1269","CMP-3-deoxy-D-<I>manno</I>-octulosonate biosynthesis",4,0.733695220830805,0.90397308873697,1,0.1,0,0.888020441069383,0.65611248226762,NA,0.834762478110698,0.999999464263738,NA,NA,0.831616838316168,1,0.831616838316168,1
"PWY3O-450","phosphatidylcholine biosynthesis I",4,0.705975208616979,0.871410112729835,1,0.1,0,0.889154751742918,0.831518842624656,NA,0.837609511271001,0.999999464263738,NA,NA,0.834416558344166,1,0.834416558344166,1
"HOMOSER-THRESYN-PWY","L-threonine biosynthesis",4,0.549714613327113,0.769973854368464,1,0.1,0,0.909740654729286,0.886744987698697,NA,0.835382593212452,0.999999464263738,NA,NA,0.835316468353165,1,0.835316468353165,1
"PWY-43","putrescine biosynthesis II",4,0.725884104013736,0.92284323419595,1,0.1,0,0.924594015440905,0.205582382398179,NA,0.839998485633942,0.999999464263738,NA,NA,0.836516348365164,1,0.836516348365164,1
"THIOREDOX-PWY","thioredoxin pathway",27,0.852466176142499,0.934499151198815,0.860133501767441,0.1,0.867570780055027,0.836183703193102,0.313510551296069,NA,0.852719953997854,0.999999464263738,NA,NA,0.837716228377162,1,0.837716228377162,1
"GLYCLEAV-PWY","glycine cleavage",10,0.623752731138176,0.890314386551289,1,0.1,0,0.925473380522514,0.64354382262541,NA,0.842250125482837,0.999999464263738,NA,NA,0.839016098390161,1,0.839016098390161,1
"PWY-4702","phytate degradation I",4,0.694446828614519,0.848649903199065,1,0.1,0,0.916044925724146,0.807040811455444,NA,0.841018907025335,0.999999464263738,NA,NA,0.845115488451155,1,0.845115488451155,1
"PWY-5172","acetyl-CoA biosynthesis III (from citrate)",5,0.878380106409141,0.8532969930843,1,0.1,0,0.908992182257404,0.526833929809949,NA,0.843903628205509,0.999999464263738,NA,NA,0.846315368463154,1,0.846315368463154,1
"PWY-6303","methyl indole-3-acetate interconversion",15,0.952141404954102,0.944499472389345,0.199723764282126,0.02,0.621899940671738,0.198645487599869,0.641026264806532,NA,0.852221558374609,0.999999464263738,NA,NA,0.848215178482152,1,0.848215178482152,1
"PWY-6064","methylquercetin biosynthesis",2,0.92437262219665,0.808353049001196,1,0.1,0,0.715321107595775,0.708340855467437,NA,0.831255941327977,0.999999464263738,NA,NA,0.848315168483152,1,0.848315168483152,1
"PWY0A-6303","methyl indole-3-acetate interconversion",15,0.952141404954102,0.944499472389345,0.199723764282126,0.02,0.621899940671738,0.198645487599869,0.641026264806532,NA,0.852221558374609,0.999999464263738,NA,NA,0.854714528547145,1,0.854714528547145,1
"PWY-6039","chlorogenic acid biosynthesis I",22,0.795547581288996,0.970308531855181,0.645977733612354,0.05,0.165830736549719,0.645309632085758,0.6273733327681,NA,0.886584026461911,0.999999464263738,NA,NA,0.856114388561144,1,0.856114388561144,1
"PWY-7528","L-methionine salvage cycle I (bacteria and plants)",4,0.843925299270595,0.895643000481582,1,0.1,0,0.882006799728189,0.792026440804703,NA,0.853291688745802,0.999999464263738,NA,NA,0.856814318568143,1,0.856814318568143,1
"SAM-PWY","S-adenosyl-L-methionine biosynthesis",4,0.843925299270595,0.895643000481582,1,0.1,0,0.882006799728189,0.792026440804703,NA,0.853291688745802,0.999999464263738,NA,NA,0.858114188581142,1,0.858114188581142,1
"PWY-1187","glucosinolate biosynthesis from homomethionine",31,0.95773528436606,0.929569435480008,0.48286688078134,0.1,5.42236069554055,0.618961183123429,0.402395859564506,NA,0.873901144704833,0.999999464263738,NA,NA,0.85981401859814,1,0.85981401859814,1
"DETOX1-PWY","superoxide radicals degradation",14,0.77343580088311,0.927870281551923,1,0.1,0,0.896759498931439,0.782247799783812,NA,0.864997113030659,0.999999464263738,NA,NA,0.861913808619138,1,0.861913808619138,1
"COA-PWY","coenzyme A biosynthesis I (prokaryotic)",6,0.902323530859136,0.873606538581065,1,0.1,0,0.903597255561496,0.670377937585738,NA,0.860970747081687,0.999999464263738,NA,NA,0.865313468653135,1,0.865313468653135,1
"PWY66-399","gluconeogenesis III",52,0.97903242041477,0.892628353239984,0.323585480400587,0.01,0.59768655287313,0.320982690008771,0.0675540629696824,NA,0.875455992428527,0.999999464263738,NA,NA,0.866313368663134,1,0.866313368663134,1
"PWY-7618","ricinoleate biosynthesis",2,0.813209680263957,0.904756997884505,1,0.1,0,0.900173221330843,0.65598007842537,NA,0.849019718746276,0.999999464263738,NA,NA,0.867013298670133,1,0.867013298670133,1
"PLPSAL-PWY","pyridoxal 5'-phosphate salvage I",3,0.891845189634081,0.875926681808829,1,0.1,0,0.884646719142668,0.742586198644634,NA,0.855311557211637,0.999999464263738,NA,NA,0.867413258674133,1,0.867413258674133,1
"PWY-6164","3-dehydroquinate biosynthesis I",4,0.944798288282856,0.82415824107143,1,0.1,0,0.813566129976721,0.734330345501265,NA,0.865502785305401,0.999999464263738,NA,NA,0.87031296870313,1,0.87031296870313,1
"PWY-5441","S-methyl-L-methionine cycle",4,0.642903334350359,0.866887694355106,1,0.1,0,0.949840863543262,0.640995343079048,NA,0.862837469867489,0.999999464263738,NA,NA,0.870612938706129,1,0.870612938706129,1
"PWY-3181","L-tryptophan degradation VI (via tryptamine)",5,0.901547139009573,0.895649156075768,1,0.1,0,0.876211957639999,0.798525649398613,NA,0.866870517209849,0.999999464263738,NA,NA,0.872612738726127,1,0.872612738726127,1
"PWY-5313","superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside)",5,0.659721362487891,0.927304175657491,1,0.1,0,0.975445437239455,0.324970097084712,NA,0.916202393019748,0.999999464263738,NA,NA,0.878912108789121,1,0.878912108789121,1
"PWY-5041","<i>S</i>-adenosyl-L-methionine cycle II",9,0.779005304677866,0.899369667517534,1,0.1,0,0.952282579877966,0.46728630407535,NA,0.875751439654705,0.999999464263738,NA,NA,0.881411858814119,1,0.881411858814119,1
"PWY-6730","methylhalides biosynthesis (plants)",3,0.924665123692716,0.917087444239558,1,0.1,0,0.857605599026407,0.393675669536331,NA,0.864326366420314,0.999999464263738,NA,NA,0.881611838816118,1,0.881611838816118,1
"CALVIN-PWY","Calvin-Benson-Bassham cycle",38,0.754728729868087,0.964798928624466,0.940033092796541,0.1,0.887138207399879,0.919571357038417,0.134321245178603,NA,0.908574045286656,0.999999464263738,NA,NA,0.882011798820118,1,0.882011798820118,1
"PWY-5320","kaempferol glycoside biosynthesis (Arabidopsis)",18,0.861066487259267,0.971069090791307,0.584639479622902,0.05,0.0977545217302627,0.584446773916887,0.274404643756908,NA,0.88148344852324,0.999999464263738,NA,NA,0.883211678832117,1,0.883211678832117,1
"PWY-5868","simple coumarins biosynthesis",24,0.815353854525759,0.978138684550608,0.677928972979726,0.05,0.165830736549719,0.677205138624549,0.48233200719899,NA,0.910226349865986,0.999999464263738,NA,NA,0.884111588841116,1,0.884111588841116,1
"PWY0-1535","D-serine degradation",2,0.95139492698827,0.873021133749192,1,0.1,0,0.80124774486739,0.329891716127624,NA,0.864663448670959,0.999999464263738,NA,NA,0.884911508849115,1,0.884911508849115,1
"PWY-3461","L-tyrosine biosynthesis II",6,0.592418681257453,0.830323430469941,1,0.1,0,0.953253858262842,0.857321579433933,NA,0.876280992227431,0.999999464263738,NA,NA,0.886311368863114,1,0.886311368863114,1
"DTDPRHAMSYN-PWY","dTDP-L-rhamnose biosynthesis",3,0.871491475136746,0.908150304847241,1,0.1,0,0.918287525877459,0.73715377039601,NA,0.872597898556176,0.999999464263738,NA,NA,0.887511248875112,1,0.887511248875112,1
"PWY-6754","<i>S</i>-methyl-5'-thioadenosine degradation I",6,0.869680233322507,0.90800408279779,1,0.1,0,0.905443558659184,0.883197865722211,NA,0.882403501943643,0.999999464263738,NA,NA,0.889311068893111,1,0.889311068893111,1
"PWY-5027","phylloquinol biosynthesis",5,0.692705181802503,0.935281139611849,1,0.1,0,0.930167507494613,0.835043743170188,NA,0.884403053126041,0.999999464263738,NA,NA,0.88941105889411,1,0.88941105889411,1
"PWY-7909","formaldehyde oxidation VII (THF pathway)",6,0.647136988306818,0.828740531895723,1,0.1,0,0.939500917639316,0.926836184107416,NA,0.883305316413364,0.999999464263738,NA,NA,0.89041095890411,1,0.89041095890411,1
"PWY-6441","spermine and spermidine degradation III",9,0.624757510456444,0.9002382252677,1,0.1,0,0.959267228248199,0.706450324984817,NA,0.886360383671928,0.999999464263738,NA,NA,0.891310868913109,1,0.891310868913109,1
"PHOSLIPSYN2-PWY","superpathway of phospholipid biosynthesis II (plants)",3,0.92234993687666,0.921692885798264,1,0.1,0,0.877271567258362,0.591828474853954,NA,0.875613221860566,0.999999464263738,NA,NA,0.892610738926107,1,0.892610738926107,1
"PWY-5152","leucodelphinidin biosynthesis",12,0.94566932138757,0.923599016262984,1,0.1,0,0.922031975648269,0.222728428315817,NA,0.891362478116081,0.999999464263738,NA,NA,0.898110188981102,1,0.898110188981102,1
"PWY-5122","geranyl diphosphate biosynthesis",14,0.800113939024916,0.938558425399254,1,0.1,0,0.947639142806608,0.7415391922368,NA,0.896570863097363,0.999999464263738,NA,NA,0.899210078992101,1,0.899210078992101,1
"PWY-7344","UDP-&alpha;-D-galactose biosynthesis",7,0.674334918515669,0.922284638088015,1,0.1,0,0.959391961568617,0.598036701861042,NA,0.891631316567846,0.999999464263738,NA,NA,0.901109889011099,1,0.901109889011099,1
"PWY-6762","salicylate glucosides biosynthesis IV",5,0.806113337360735,0.958971161761443,1,0.1,0,0.879238828309862,0.671499984979024,NA,0.888091196697272,0.999999464263738,NA,NA,0.903509649035096,1,0.903509649035096,1
"PWY-5957","L-nicotianamine biosynthesis",5,0.97533304334013,0.627971209097216,1,0.1,0,0.578096804510608,0.278786624071519,NA,0.891504350692238,0.999999464263738,NA,NA,0.905909409059094,1,0.905909409059094,1
"PWY-5997","&alpha;-linolenate biosynthesis I (plants and red algae)",3,0.940369273287322,0.94131544653529,1,0.1,0,0.897139566281375,0.420333220582997,NA,0.895933479155934,0.999999464263738,NA,NA,0.908009199080092,1,0.908009199080092,1
"PWY-5391","syringetin biosynthesis",9,0.884355204388084,0.993567418149839,1,0.1,0,0.984771898291757,0.686878563211889,NA,0.978820872850965,0.999999464263738,NA,NA,0.914208579142086,1,0.914208579142086,1
"PWY-7224","purine deoxyribonucleosides salvage",10,0.703408736671512,0.943977287467323,1,0.1,0,0.967060400067639,0.665546960476265,NA,0.913498909672891,0.999999464263738,NA,NA,0.914408559144086,1,0.914408559144086,1
"PWY-5800","xylan biosynthesis",9,0.54604605489209,0.823260286074764,1,0.1,0,0.967620225308201,0.923327956195722,NA,0.908955230774926,0.999999464263738,NA,NA,0.918708129187081,1,0.918708129187081,1
"PWY-401","galactolipid biosynthesis I",6,0.655897384375002,0.878449388035018,1,0.1,0,0.959855406226053,0.877718599649184,NA,0.896036265493481,0.999999464263738,NA,NA,0.918808119188081,1,0.918808119188081,1
"PWY-7468","benzoyl-&beta;-<i>D</i>-glucopyranose biosynthesis",2,0.813400962754474,0.933730432565594,1,0.1,0,0.957436266471928,0.631838195168525,NA,0.900609503572757,0.999999464263738,NA,NA,0.919308069193081,1,0.919308069193081,1
"PWY-5168","ferulate and sinapate biosynthesis",3,0.921685377578348,0.95778269157216,1,0.1,0,0.897582515632037,0.345365744180732,NA,0.899619377650539,0.999999464263738,NA,NA,0.91960803919608,1,0.91960803919608,1
"PWY-5111","CMP-KDO biosynthesis II (from D-arabinose 5-phosphate)",3,0.789758168913872,0.944353310648149,1,0.1,0,0.953803776042035,0.499994040083691,NA,0.89863797044374,0.999999464263738,NA,NA,0.92040795920408,1,0.92040795920408,1
"LYSINE-DEG2-PWY","lysine degradation II",8,0.875015131239223,0.853051429784447,1,0.1,0,0.972299960016098,0.720595982655578,NA,0.914179999478146,0.999999464263738,NA,NA,0.92050794920508,1,0.92050794920508,1
"GLUCONEO-PWY","gluconeogenesis I",54,0.978859189076706,0.971706782413357,0.333778998694675,0.01,0.59768655287313,0.331017550374799,0.120339776679231,NA,0.930618978450803,0.999999464263738,NA,NA,0.924407559244076,1,0.924407559244076,1
"ASPARAGINESYN-PWY","L-asparagine biosynthesis II",4,0.722866161143673,0.935909934859061,1,0.1,0,0.972831762436261,0.390184813305356,NA,0.915745957035395,0.999999464263738,NA,NA,0.925007499250075,1,0.925007499250075,1
"PWY-7120","esterified suberin biosynthesis",5,0.651472408029607,0.917392521535653,1,0.1,0,0.973978286689217,0.64984629037475,NA,0.91542056542065,0.999999464263738,NA,NA,0.928607139286071,1,0.928607139286071,1
"PWY-5659","GDP-mannose biosynthesis",12,0.83649591785538,0.978150343103385,1,0.1,0,0.853662580729394,0.523767232597874,NA,0.92122166952576,0.999999464263738,NA,NA,0.93030696930307,1,0.93030696930307,1
"HEXPPSYN-PWY","hexaprenyl diphosphate biosynthesis",2,0.922388749917175,0.960653665081768,1,0.1,0,0.946182132127772,0.598354131556062,NA,0.920580277652973,0.999999464263738,NA,NA,0.93050694930507,1,0.93050694930507,1
"PWY0-1182","trehalose degradation II (cytosolic)",7,0.610578543596945,0.906307412013619,1,0.1,0,0.968936236015396,0.925584327359831,NA,0.919909822385642,0.999999464263738,NA,NA,0.930906909309069,1,0.930906909309069,1
"PWY-6543","4-aminobenzoate biosynthesis",3,0.960519427974447,0.948629562885735,1,0.1,0,0.882903046598053,0.607930446298639,NA,0.915922268287166,0.999999464263738,NA,NA,0.931906809319068,1,0.931906809319068,1
"PWY-2301","<i>myo</i>-inositol biosynthesis",6,0.759784788292071,0.923122719548291,1,0.1,0,0.975674015522544,0.676823354635021,NA,0.922688939803662,0.999999464263738,NA,NA,0.932006799320068,1,0.932006799320068,1
"HEME-BIOSYNTHESIS-II","heme <i>b</i> biosynthesis I (aerobic)",8,0.783548079372349,0.963734764834133,1,0.1,0,0.970691512622985,0.350871639744994,NA,0.927838133465315,0.999999464263738,NA,NA,0.933606639336066,1,0.933606639336066,1
"PWY-1121","suberin monomers biosynthesis",55,0.336073776562025,0.989040189756315,0.203162979972485,0.005,0.391616954047025,0.202730620296667,0.864515466505986,NA,0.943696522444849,0.999999464263738,NA,NA,0.933606639336066,1,0.933606639336066,1
"PWY-6348","phosphate acquisition",33,0.862384702593173,0.91787672535111,0.964697257691991,0.1,0.0765256223969453,0.964546612970488,0.823291211485089,NA,0.938344068416209,0.999999464263738,NA,NA,0.936106389361064,1,0.936106389361064,1
"OXIDATIVEPENT-PWY","pentose phosphate pathway (oxidative branch) I",14,0.760682978210257,0.984390963485857,1,0.1,0,0.983053671486316,0.393687486678867,NA,0.96159586247425,0.999999464263738,NA,NA,0.937506249375062,1,0.937506249375062,1
"PWY-5783","octaprenyl diphosphate biosynthesis",2,0.922388749917175,0.960653665081768,1,0.1,0,0.946182132127772,0.598354131556062,NA,0.920580277652973,0.999999464263738,NA,NA,0.939006099390061,1,0.939006099390061,1
"PWY18C3-22","methylsalicylate biosynthesis",8,0.959839688015587,0.962593281481042,1,0.1,0,0.973243834895374,0.739798199805853,NA,0.948339710880489,0.999999464263738,NA,NA,0.939206079392061,1,0.939206079392061,1
"PWY-6219","indole-3-acetate inactivation VIII",12,0.749997694242801,0.867205488739142,1,0.1,0,0.995303553290062,0.957371030314823,NA,0.980088478332692,0.999999464263738,NA,NA,0.94010598940106,1,0.94010598940106,1
"PWY-2021","indole-3-acetate inactivation IV",12,0.749997694242801,0.867205488739142,1,0.1,0,0.995303553290062,0.957371030314823,NA,0.980088478332692,0.999999464263738,NA,NA,0.94050594940506,1,0.94050594940506,1
"PWY-5788","indole-3-acetate inactivation V",12,0.749997694242801,0.867205488739142,1,0.1,0,0.995303553290062,0.957371030314823,NA,0.980088478332692,0.999999464263738,NA,NA,0.941305869413059,1,0.941305869413059,1
"PWY-6446","benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)",7,0.7502454450622,0.938051587822444,1,0.1,0,0.975284131871971,0.891744928024997,NA,0.932234367938334,0.999999464263738,NA,NA,0.941905809419058,1,0.941905809419058,1
