gene_set,ontology,n_input_genes,n_mapped_genes,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
Fst_IC_stover,BP,652,455,GO:0003006,developmental process involved in reproduction,1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb369190,1
Fst_IC_stover,BP,652,455,GO:0006624,vacuolar protein processing,1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb186920,1
Fst_IC_stover,BP,652,455,GO:0006655,phosphatidylglycerol biosynthetic process,1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb397260,1
Fst_IC_stover,BP,652,455,GO:0006809,nitric oxide biosynthetic process,1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb176470,1
Fst_IC_stover,MF,652,455,GO:0008482,sulfite oxidase activity,1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb176470,1
Fst_IC_stover,BP,652,455,GO:0010183,pollen tube guidance,1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb352680,1
Fst_IC_stover,CC,652,455,GO:0010330,cellulose synthase complex,1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb091240,1
Fst_IC_stover,BP,652,455,GO:0016255,attachment of GPI anchor to protein,1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb205610,1
Fst_IC_stover,MF,652,455,GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb099410,1
Fst_IC_stover,BP,652,455,GO:0032456,endocytic recycling,1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb215280,1
Fst_IC_stover,CC,652,455,GO:0042765,GPI-anchor transamidase complex,1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb205610,1
Fst_IC_stover,MF,652,455,GO:0043546,molybdopterin cofactor binding,1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb176470,1
Fst_IC_stover,MF,652,455,GO:0050136,NADH dehydrogenase (quinone) (non-electrogenic) activity,1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb151430,1
Fst_IC_stover,MF,652,455,GO:0070042,rRNA (uridine-N3-)-methyltransferase activity,1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb017470,1
Fst_IC_stover,BP,652,455,GO:0080167,response to karrikin,1/455,6/27694,0.09462416003885665,0.42155992184946844,0.4006328263662638,Zm00001eb020660,1
Fst_IC_stover,CC,652,455,GO:0005685,U1 snRNP,2/455,32/27694,0.09678293854758484,0.42155992184946844,0.4006328263662638,Zm00001eb162920/Zm00001eb203990,2
Fst_IC_stover,MF,652,455,GO:0004842,ubiquitin-protein transferase activity,8/455,286/27694,0.1010243307990325,0.42155992184946844,0.4006328263662638,Zm00001eb101840/Zm00001eb178960/Zm00001eb178990/Zm00001eb204890/Zm00001eb380500/Zm00001eb385250/Zm00001eb404860/Zm00001eb425570,8
Fst_IC_stover,MF,652,455,GO:0031593,polyubiquitin modification-dependent protein binding,2/455,33/27694,0.1019504577996852,0.42155992184946844,0.4006328263662638,Zm00001eb206740/Zm00001eb225210,2
Fst_IC_stover,BP,652,455,GO:0006979,response to oxidative stress,6/455,196/27694,0.10528500845470919,0.42155992184946844,0.4006328263662638,Zm00001eb354680/Zm00001eb354690/Zm00001eb354700/Zm00001eb397180/Zm00001eb404870/Zm00001eb417240,6
Fst_IC_stover,BP,652,455,GO:0034220,monoatomic ion transmembrane transport,4/455,110/27694,0.10788475014474881,0.42155992184946844,0.4006328263662638,Zm00001eb074090/Zm00001eb225150/Zm00001eb369820/Zm00001eb422120,4
Fst_IC_stover,MF,652,455,GO:0000014,single-stranded DNA endodeoxyribonuclease activity,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb125480,1
Fst_IC_stover,MF,652,455,GO:0004088,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb178070,1
Fst_IC_stover,MF,652,455,GO:0004623,phospholipase A2 activity,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb102970,1
Fst_IC_stover,BP,652,455,GO:0006081,aldehyde metabolic process,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb091200,1
Fst_IC_stover,MF,652,455,GO:0008271,secondary active sulfate transmembrane transporter activity,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb008170,1
Fst_IC_stover,MF,652,455,GO:0008506,sucrose:proton symporter activity,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb183000,1
Fst_IC_stover,BP,652,455,GO:0009807,lignan biosynthetic process,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb102960,1
Fst_IC_stover,BP,652,455,GO:0010345,suberin biosynthetic process,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb201250,1
Fst_IC_stover,BP,652,455,GO:0010498,proteasomal protein catabolic process,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb206740,1
Fst_IC_stover,MF,652,455,GO:0015098,molybdate ion transmembrane transporter activity,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb173940,1
Fst_IC_stover,BP,652,455,GO:0015689,molybdate ion transport,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb173940,1
Fst_IC_stover,BP,652,455,GO:0015770,sucrose transport,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb183000,1
Fst_IC_stover,MF,652,455,GO:0030619,U1 snRNA binding,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb203990,1
Fst_IC_stover,BP,652,455,GO:0031119,tRNA pseudouridine synthesis,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb074060,1
Fst_IC_stover,CC,652,455,GO:0031464,Cul4A-RING E3 ubiquitin ligase complex,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb151220,1
Fst_IC_stover,BP,652,455,GO:0043335,protein unfolding,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb176300,1
Fst_IC_stover,MF,652,455,GO:0047769,arogenate dehydratase activity,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb397170,1
Fst_IC_stover,MF,652,455,GO:0050291,sphingosine N-acyltransferase activity,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb098730,1
Fst_IC_stover,BP,652,455,GO:0050982,detection of mechanical stimulus,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb074090,1
Fst_IC_stover,BP,652,455,GO:0070125,mitochondrial translational elongation,1/455,7/27694,0.10950230245370485,0.42155992184946844,0.4006328263662638,Zm00001eb183770,1
Fst_IC_stover,BP,652,455,GO:0006468,protein phosphorylation,31/455,1495/27694,0.10957663746759261,0.42155992184946844,0.4006328263662638,Zm00001eb017510/Zm00001eb071720/Zm00001eb074190/Zm00001eb074200/Zm00001eb098860/Zm00001eb101850/Zm00001eb138310/Zm00001eb168450/Zm00001eb177830/Zm00001eb178410/Zm00001eb182640/Zm00001eb184650/Zm00001eb184730/Zm00001eb184750/Zm00001eb189060/Zm00001eb202220/Zm00001eb225170/Zm00001eb280870/Zm00001eb287350/Zm00001eb352680/Zm00001eb352690/Zm00001eb369270/Zm00001eb369770/Zm00001eb384830/Zm00001eb385250/Zm00001eb386180/Zm00001eb387440/Zm00001eb397190/Zm00001eb407340/Zm00001eb408490/Zm00001eb414790,31
Fst_IC_stover,BP,652,455,GO:0008654,phospholipid biosynthetic process,3/455,71/27694,0.11162414420483982,0.42155992184946844,0.4006328263662638,Zm00001eb102970/Zm00001eb397260/Zm00001eb408420,3
Fst_IC_stover,BP,652,455,GO:0006950,response to stress,7/455,246/27694,0.11239575323451866,0.42155992184946844,0.4006328263662638,Zm00001eb099120/Zm00001eb179260/Zm00001eb280870/Zm00001eb354680/Zm00001eb354700/Zm00001eb396390/Zm00001eb417240,7
Fst_IC_stover,BP,652,455,GO:0006506,GPI anchor biosynthetic process,2/455,36/27694,0.11788311715164379,0.42155992184946844,0.4006328263662638,Zm00001eb205610/Zm00001eb354300,2
Fst_IC_stover,CC,652,455,GO:0009505,plant-type cell wall,6/455,203/27694,0.11894393840567338,0.42155992184946844,0.4006328263662638,Zm00001eb071660/Zm00001eb354680/Zm00001eb354700/Zm00001eb414340/Zm00001eb414450/Zm00001eb417240,6
Fst_IC_stover,BP,652,455,GO:0035556,intracellular signal transduction,5/455,159/27694,0.12210233380627852,0.42155992184946844,0.4006328263662638,Zm00001eb151400/Zm00001eb202220/Zm00001eb369270/Zm00001eb397190/Zm00001eb405670,5
Fst_IC_stover,CC,652,455,GO:0005778,peroxisomal membrane,2/455,37/27694,0.1233249854406018,0.42155992184946844,0.4006328263662638,Zm00001eb176300/Zm00001eb287340,2
Fst_IC_stover,CC,652,455,GO:0000938,GARP complex,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb215280,1
Fst_IC_stover,MF,652,455,GO:0003954,NADH dehydrogenase activity,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb151430,1
Fst_IC_stover,MF,652,455,GO:0004022,alcohol dehydrogenase (NAD+) activity,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb168550,1
Fst_IC_stover,MF,652,455,GO:0004143,ATP-dependent diacylglycerol kinase activity,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb151400,1
Fst_IC_stover,MF,652,455,GO:0004664,prephenate dehydratase activity,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb397170,1
Fst_IC_stover,BP,652,455,GO:0006308,DNA catabolic process,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb125480,1
Fst_IC_stover,BP,652,455,GO:0006541,glutamine metabolic process,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb178070,1
Fst_IC_stover,BP,652,455,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb151400,1
Fst_IC_stover,MF,652,455,GO:0008381,mechanosensitive monoatomic ion channel activity,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb074090,1
Fst_IC_stover,BP,652,455,GO:0009094,L-phenylalanine biosynthetic process,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb397170,1
Fst_IC_stover,CC,652,455,GO:0009360,DNA polymerase III complex,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb411140,1
Fst_IC_stover,BP,652,455,GO:0015866,ADP transport,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb287340,1
Fst_IC_stover,CC,652,455,GO:0030130,clathrin coat of trans-Golgi network vesicle,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb404830,1
Fst_IC_stover,CC,652,455,GO:0030132,clathrin coat of coated pit,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb404830,1
Fst_IC_stover,BP,652,455,GO:0033481,galacturonate biosynthetic process,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb287360,1
Fst_IC_stover,MF,652,455,GO:0051903,S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb168550,1
Fst_IC_stover,BP,652,455,GO:0055088,lipid homeostasis,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb102970,1
Fst_IC_stover,MF,652,455,GO:0102726,DIMBOA glucoside beta-D-glucosidase activity,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb138350,1
Fst_IC_stover,BP,652,455,GO:1901701,cellular response to oxygen-containing compound,1/455,8/27694,0.12413647922921567,0.42155992184946844,0.4006328263662638,Zm00001eb225150,1
Fst_IC_stover,MF,652,455,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",7/455,253/27694,0.12495369500430303,0.4221920300902966,0.40123355546304645,Zm00001eb096780/Zm00001eb162960/Zm00001eb176400/Zm00001eb183070/Zm00001eb206720/Zm00001eb387170/Zm00001eb411170,7
Fst_IC_stover,MF,652,455,GO:0008233,peptidase activity,14/455,605/27694,0.12694166555188344,0.426753639468392,0.4055687172353219,Zm00001eb074080/Zm00001eb074290/Zm00001eb096780/Zm00001eb168510/Zm00001eb168520/Zm00001eb176480/Zm00001eb176490/Zm00001eb178000/Zm00001eb178120/Zm00001eb205610/Zm00001eb374670/Zm00001eb374810/Zm00001eb381170/Zm00001eb411170,14
Fst_IC_stover,MF,652,455,GO:0004519,endonuclease activity,3/455,77/27694,0.13329805531650948,0.4392276130596786,0.41742345730162206,Zm00001eb091650/Zm00001eb125480/Zm00001eb369790,3
Fst_IC_stover,BP,652,455,GO:0009969,xyloglucan biosynthetic process,2/455,39/27694,0.13438396846106176,0.4392276130596786,0.41742345730162206,Zm00001eb373230/Zm00001eb373260,2
Fst_IC_stover,MF,652,455,GO:0016874,ligase activity,9/455,356/27694,0.13443680908250802,0.4392276130596786,0.41742345730162206,Zm00001eb002700/Zm00001eb002720/Zm00001eb098850/Zm00001eb178360/Zm00001eb178960/Zm00001eb352750/Zm00001eb380500/Zm00001eb404860/Zm00001eb425570,9
Fst_IC_stover,MF,652,455,GO:0004512,inositol-3-phosphate synthase activity,1/455,9/27694,0.13853068214587771,0.4392276130596786,0.41742345730162206,Zm00001eb408420,1
Fst_IC_stover,BP,652,455,GO:0008285,negative regulation of cell population proliferation,1/455,9/27694,0.13853068214587771,0.4392276130596786,0.41742345730162206,Zm00001eb367930,1
Fst_IC_stover,BP,652,455,GO:0009556,microsporogenesis,1/455,9/27694,0.13853068214587771,0.4392276130596786,0.41742345730162206,Zm00001eb280900,1
Fst_IC_stover,BP,652,455,GO:0009627,systemic acquired resistance,1/455,9/27694,0.13853068214587771,0.4392276130596786,0.41742345730162206,Zm00001eb094610,1
Fst_IC_stover,BP,652,455,GO:0009648,photoperiodism,1/455,9/27694,0.13853068214587771,0.4392276130596786,0.41742345730162206,Zm00001eb369170,1
Fst_IC_stover,BP,652,455,GO:0016558,protein import into peroxisome matrix,1/455,9/27694,0.13853068214587771,0.4392276130596786,0.41742345730162206,Zm00001eb176300,1
Fst_IC_stover,CC,652,455,GO:0034098,VCP-NPL4-UFD1 AAA ATPase complex,1/455,9/27694,0.13853068214587771,0.4392276130596786,0.41742345730162206,Zm00001eb206740,1
Fst_IC_stover,BP,652,455,GO:0045040,protein insertion into mitochondrial outer membrane,1/455,9/27694,0.13853068214587771,0.4392276130596786,0.41742345730162206,Zm00001eb404840,1
Fst_IC_stover,CC,652,455,GO:0070772,PAS complex,1/455,9/27694,0.13853068214587771,0.4392276130596786,0.41742345730162206,Zm00001eb125500,1
Fst_IC_stover,MF,652,455,GO:0004672,protein kinase activity,31/455,1536/27694,0.13926693815471464,0.43947915861086834,0.4176625156179129,Zm00001eb017510/Zm00001eb071720/Zm00001eb074190/Zm00001eb074200/Zm00001eb098860/Zm00001eb101850/Zm00001eb138310/Zm00001eb168450/Zm00001eb177830/Zm00001eb178410/Zm00001eb182640/Zm00001eb184650/Zm00001eb184730/Zm00001eb184750/Zm00001eb189060/Zm00001eb202220/Zm00001eb225170/Zm00001eb280870/Zm00001eb287350/Zm00001eb352680/Zm00001eb352690/Zm00001eb369270/Zm00001eb369770/Zm00001eb384830/Zm00001eb385250/Zm00001eb386180/Zm00001eb387440/Zm00001eb397190/Zm00001eb407340/Zm00001eb408490/Zm00001eb414790,31
Fst_IC_stover,MF,652,455,GO:0038023,signaling receptor activity,3/455,79/27694,0.14082531850287647,0.442310507410443,0.4203533104805406,Zm00001eb184650/Zm00001eb184750/Zm00001eb225150,3
Fst_IC_stover,BP,652,455,GO:0042744,hydrogen peroxide catabolic process,5/455,169/27694,0.14653973950106028,0.4499948568123262,0.4276561930841713,Zm00001eb354680/Zm00001eb354690/Zm00001eb354700/Zm00001eb397180/Zm00001eb417240,5
Fst_IC_stover,CC,652,455,GO:0031410,cytoplasmic vesicle,4/455,124/27694,0.14778230452027932,0.4499948568123262,0.4276561930841713,Zm00001eb091670/Zm00001eb367970/Zm00001eb404830/Zm00001eb411050,4
Fst_IC_stover,MF,652,455,GO:0004190,aspartic-type endopeptidase activity,4/455,125/27694,0.1508270601219735,0.4499948568123262,0.4276561930841713,Zm00001eb176480/Zm00001eb176490/Zm00001eb178000/Zm00001eb381170,4
Fst_IC_stover,MF,652,455,GO:0003713,transcription coactivator activity,2/455,42/27694,0.15136076832449374,0.4499948568123262,0.4276561930841713,Zm00001eb074070/Zm00001eb156320,2
Fst_IC_stover,MF,652,455,GO:0004535,poly(A)-specific ribonuclease activity,2/455,42/27694,0.15136076832449374,0.4499948568123262,0.4276561930841713,Zm00001eb183040/Zm00001eb183050,2
Fst_IC_stover,BP,652,455,GO:0005982,starch metabolic process,1/455,10/27694,0.15268883781225417,0.4499948568123262,0.4276561930841713,Zm00001eb002680,1
Fst_IC_stover,BP,652,455,GO:0015867,ATP transport,1/455,10/27694,0.15268883781225417,0.4499948568123262,0.4276561930841713,Zm00001eb287340,1
Fst_IC_stover,MF,652,455,GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",1/455,10/27694,0.15268883781225417,0.4499948568123262,0.4276561930841713,Zm00001eb176980,1
Fst_IC_stover,MF,652,455,GO:0033907,beta-D-fucosidase activity,1/455,10/27694,0.15268883781225417,0.4499948568123262,0.4276561930841713,Zm00001eb225390,1
Fst_IC_stover,MF,652,455,GO:0035312,5'-3' DNA exonuclease activity,1/455,10/27694,0.15268883781225417,0.4499948568123262,0.4276561930841713,Zm00001eb369790,1
Fst_IC_stover,BP,652,455,GO:0042773,ATP synthesis coupled electron transport,1/455,10/27694,0.15268883781225417,0.4499948568123262,0.4276561930841713,Zm00001eb384490,1
Fst_IC_stover,BP,652,455,GO:0044205,'de novo' UMP biosynthetic process,1/455,10/27694,0.15268883781225417,0.4499948568123262,0.4276561930841713,Zm00001eb178070,1
Fst_IC_stover,BP,652,455,GO:0051014,actin filament severing,1/455,10/27694,0.15268883781225417,0.4499948568123262,0.4276561930841713,Zm00001eb071670,1
Fst_IC_stover,MF,652,455,GO:0052381,tRNA dimethylallyltransferase activity,1/455,10/27694,0.15268883781225417,0.4499948568123262,0.4276561930841713,Zm00001eb156350,1
Fst_IC_stover,MF,652,455,GO:0016788,"hydrolase activity, acting on ester bonds",5/455,172/27694,0.1542510797481538,0.4505424028182802,0.4281765577881225,Zm00001eb074050/Zm00001eb125480/Zm00001eb225370/Zm00001eb271160/Zm00001eb354300,5
Fst_IC_stover,BP,652,455,GO:0016567,protein ubiquitination,11/455,472/27694,0.15699153634505075,0.4505424028182802,0.4281765577881225,Zm00001eb101840/Zm00001eb111410/Zm00001eb141820/Zm00001eb178910/Zm00001eb178990/Zm00001eb204890/Zm00001eb380500/Zm00001eb385250/Zm00001eb389910/Zm00001eb404860/Zm00001eb425570,11
Fst_IC_stover,CC,652,455,GO:0005839,proteasome core complex,2/455,43/27694,0.15711062569655168,0.4505424028182802,0.4281765577881225,Zm00001eb369210/Zm00001eb387100,2
Fst_IC_stover,CC,652,455,GO:0005886,plasma membrane,36/455,1844/27694,0.1614788139196058,0.4505424028182802,0.4281765577881225,Zm00001eb008170/Zm00001eb020540/Zm00001eb074090/Zm00001eb074210/Zm00001eb098860/Zm00001eb099120/Zm00001eb101850/Zm00001eb138310/Zm00001eb173390/Zm00001eb176280/Zm00001eb177830/Zm00001eb179260/Zm00001eb183000/Zm00001eb184650/Zm00001eb184720/Zm00001eb184730/Zm00001eb184750/Zm00001eb189060/Zm00001eb225150/Zm00001eb280870/Zm00001eb280890/Zm00001eb352680/Zm00001eb355170/Zm00001eb367930/Zm00001eb367960/Zm00001eb367970/Zm00001eb369770/Zm00001eb373380/Zm00001eb374840/Zm00001eb380440/Zm00001eb381180/Zm00001eb386180/Zm00001eb408490/Zm00001eb408500/Zm00001eb414790/Zm00001eb422110,36
Fst_IC_stover,MF,652,455,GO:0005347,ATP transmembrane transporter activity,1/455,11/27694,0.16661480872669654,0.4505424028182802,0.4281765577881225,Zm00001eb287340,1
Fst_IC_stover,BP,652,455,GO:0006021,inositol biosynthetic process,1/455,11/27694,0.16661480872669654,0.4505424028182802,0.4281765577881225,Zm00001eb408420,1
Fst_IC_stover,BP,652,455,GO:0006661,phosphatidylinositol biosynthetic process,1/455,11/27694,0.16661480872669654,0.4505424028182802,0.4281765577881225,Zm00001eb125500,1
Fst_IC_stover,BP,652,455,GO:0006790,sulfur compound metabolic process,1/455,11/27694,0.16661480872669654,0.4505424028182802,0.4281765577881225,Zm00001eb176470,1
Fst_IC_stover,MF,652,455,GO:0008199,ferric iron binding,1/455,11/27694,0.16661480872669654,0.4505424028182802,0.4281765577881225,Zm00001eb404870,1
Fst_IC_stover,BP,652,455,GO:0008356,asymmetric cell division,1/455,11/27694,0.16661480872669654,0.4505424028182802,0.4281765577881225,Zm00001eb374680,1
Fst_IC_stover,MF,652,455,GO:0016872,intramolecular lyase activity,1/455,11/27694,0.16661480872669654,0.4505424028182802,0.4281765577881225,Zm00001eb372470,1
Fst_IC_stover,BP,652,455,GO:0017183,protein histidyl modification to diphthamide,1/455,11/27694,0.16661480872669654,0.4505424028182802,0.4281765577881225,Zm00001eb426250,1
Fst_IC_stover,BP,652,455,GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",1/455,11/27694,0.16661480872669654,0.4505424028182802,0.4281765577881225,Zm00001eb145390,1
Fst_IC_stover,BP,652,455,GO:0046294,formaldehyde catabolic process,1/455,11/27694,0.16661480872669654,0.4505424028182802,0.4281765577881225,Zm00001eb168550,1
Fst_IC_stover,MF,652,455,GO:0047259,glucomannan 4-beta-mannosyltransferase activity,1/455,11/27694,0.16661480872669654,0.4505424028182802,0.4281765577881225,Zm00001eb179710,1
Fst_IC_stover,MF,652,455,GO:0050378,UDP-glucuronate 4-epimerase activity,1/455,11/27694,0.16661480872669654,0.4505424028182802,0.4281765577881225,Zm00001eb287360,1
Fst_IC_stover,MF,652,455,GO:0043565,sequence-specific DNA binding,12/455,531/27694,0.1673300815659878,0.4505424028182802,0.4281765577881225,Zm00001eb086370/Zm00001eb098960/Zm00001eb115950/Zm00001eb125520/Zm00001eb174990/Zm00001eb179000/Zm00001eb206730/Zm00001eb367920/Zm00001eb369280/Zm00001eb396390/Zm00001eb417570/Zm00001eb426280,12
Fst_IC_stover,MF,652,455,GO:0008422,beta-glucosidase activity,2/455,45/27694,0.16872884784158373,0.4505424028182802,0.4281765577881225,Zm00001eb138350/Zm00001eb225390,2
Fst_IC_stover,BP,652,455,GO:0009408,response to heat,3/455,87/27694,0.1722486010675304,0.4505424028182802,0.4281765577881225,Zm00001eb099120/Zm00001eb179260/Zm00001eb225360,3
Fst_IC_stover,MF,652,455,GO:0004675,transmembrane receptor protein serine/threonine kinase activity,2/455,46/27694,0.17459155082074718,0.4505424028182802,0.4281765577881225,Zm00001eb380440/Zm00001eb414790,2
Fst_IC_stover,BP,652,455,GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,2/455,46/27694,0.17459155082074718,0.4505424028182802,0.4281765577881225,Zm00001eb380440/Zm00001eb414790,2
Fst_IC_stover,BP,652,455,GO:0009699,phenylpropanoid biosynthetic process,2/455,46/27694,0.17459155082074718,0.4505424028182802,0.4281765577881225,Zm00001eb091360/Zm00001eb100260,2
Fst_IC_stover,BP,652,455,GO:0006633,fatty acid biosynthetic process,4/455,133/27694,0.1760077599755885,0.4505424028182802,0.4281765577881225,Zm00001eb094620/Zm00001eb162960/Zm00001eb183070/Zm00001eb225160,4
Fst_IC_stover,BP,652,455,GO:0016042,lipid catabolic process,4/455,134/27694,0.1792517763092741,0.4505424028182802,0.4281765577881225,Zm00001eb017530/Zm00001eb023740/Zm00001eb074050/Zm00001eb135980,4
Fst_IC_stover,MF,652,455,GO:0003885,"D-arabinono-1,4-lactone oxidase activity",1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb173900,1
Fst_IC_stover,MF,652,455,GO:0003955,NAD(P)H dehydrogenase (quinone) activity,1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb369750,1
Fst_IC_stover,MF,652,455,GO:0004743,pyruvate kinase activity,1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb168480,1
Fst_IC_stover,BP,652,455,GO:0006995,cellular response to nitrogen starvation,1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb168450,1
Fst_IC_stover,BP,652,455,GO:0009959,negative gravitropism,1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb404850,1
Fst_IC_stover,BP,652,455,GO:0016024,CDP-diacylglycerol biosynthetic process,1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb151440,1
Fst_IC_stover,BP,652,455,GO:0016131,brassinosteroid metabolic process,1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb385730,1
Fst_IC_stover,MF,652,455,GO:0016405,CoA-ligase activity,1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb178360,1
Fst_IC_stover,MF,652,455,GO:0016743,carboxyl- or carbamoyltransferase activity,1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb178070,1
Fst_IC_stover,BP,652,455,GO:0019674,NAD+ metabolic process,1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb098430,1
Fst_IC_stover,CC,652,455,GO:0019774,"proteasome core complex, beta-subunit complex",1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb387100,1
Fst_IC_stover,CC,652,455,GO:0019867,outer membrane,1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb404840,1
Fst_IC_stover,CC,652,455,GO:0030125,clathrin vesicle coat,1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb367970,1
Fst_IC_stover,MF,652,455,GO:0030151,molybdenum ion binding,1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb176470,1
Fst_IC_stover,MF,652,455,GO:0030628,pre-mRNA 3'-splice site binding,1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb173350,1
Fst_IC_stover,CC,652,455,GO:0032432,actin filament bundle,1/455,12/27694,0.1803123943218038,0.4505424028182802,0.4281765577881225,Zm00001eb071670,1
Fst_IC_stover,BP,652,455,GO:0009755,hormone-mediated signaling pathway,2/455,47/27694,0.180486343729894,0.4505424028182802,0.4281765577881225,Zm00001eb184650/Zm00001eb184750,2
